tract_fips_2020,Tract_fips_2022,tract_name,town_name,town_fips_2020,town_fips_2022,county_name,county_fips_2020,ce_name_2022,ce_fips_2022,PUMA2020code,PUMA2020name,school_district_code,school_district_name,zip5_zcta2020
9009184400,9170184400,1844,Branford,900907310,917007310,New Haven,9009,South Central Connecticut Planning Region,9170,20504,South Central East,14,Branford,06405
9009184500,9170184500,1845,Branford,900907310,917007310,New Haven,9009,South Central Connecticut Planning Region,9170,20504,South Central East,14,Branford,06405
9009184600,9170184600,1846,Branford,900907310,917007310,New Haven,9009,South Central Connecticut Planning Region,9170,20504,South Central East,14,Branford,06405
9009184700,9170184700,1847,Branford,900907310,917007310,New Haven,9009,South Central Connecticut Planning Region,9170,20504,South Central East,14,Branford,06405
9009350200,9140350200,3502,Waterbury,900980070,914080070,New Haven,9009,Naugatuck Valley Planning Region,9140,20601,Waterbury Town,151,Waterbury,06704
9009350300,9140350300,3503,Waterbury,900980070,914080070,New Haven,9009,Naugatuck Valley Planning Region,9140,20601,Waterbury Town,151,Waterbury,06704
9009170200,9170170200,1702,Meriden,900946520,917046520,New Haven,9009,South Central Connecticut Planning Region,9170,20503,South Central North,80,Meriden,06451
9009170300,9170170300,1703,Meriden,900946520,917046520,New Haven,9009,South Central Connecticut Planning Region,9170,20503,South Central North,80,Meriden,06451
9009170400,9170170400,1704,Meriden,900946520,917046520,New Haven,9009,South Central Connecticut Planning Region,9170,20503,South Central North,80,Meriden,06451
9001043000,9190043000,430,Norwalk,900156060,919056060,Fairfield,9001,Western Connecticut Planning Region,9190,20803,Norwalk & Westport Towns,103,Norwalk,06850
9009165900,9170165900,1659,Hamden,900935650,917035650,New Haven,9009,South Central Connecticut Planning Region,9170,20503,South Central North,62,Hamden,06518
9001030400,9190030400,304,Darien,900118850,919018850,Fairfield,9001,Western Connecticut Planning Region,9190,20802,Western Central,35,Darien,06820
9009150800,9170150800,1508,Milford,900947535,917047535,New Haven,9009,South Central Connecticut Planning Region,9170,20502,South Central West,84,Milford,06461
9009165300,9170165300,1653,Hamden,900935650,917035650,New Haven,9009,South Central Connecticut Planning Region,9170,20503,South Central North,62,Hamden,06517
9009165400,9170165400,1654,Hamden,900935650,917035650,New Haven,9009,South Central Connecticut Planning Region,9170,20503,South Central North,62,Hamden,06517
9005268100,9160268100,2681,Roxbury,900565930,916065930,Litchfield,9005,Northwest Hills Planning Region,9160,20100,Northwest Hills,212,Region 12,06783
9005290100,9160290100,2901,Barkhamsted,900502760,916002760,Litchfield,9005,Northwest Hills Planning Region,9160,20100,Northwest Hills,207,Region 7,06063
9005293100,9160293100,2931,Colebrook,900516050,916016050,Litchfield,9005,Northwest Hills Planning Region,9160,20100,Northwest Hills,207,Region 7,06021
9005303100,9160303100,3031,Morris,900549460,916049460,Litchfield,9005,Northwest Hills Planning Region,9160,20100,Northwest Hills,206,Region 6,06763
9001061400,9120061400,614,Fairfield,900126620,912026620,Fairfield,9001,Greater Bridgeport Planning Region,9120,20702,Bridgeport Suburban,51,Fairfield,06825
9005310100,9160310100,3101,Torrington,900576570,916076570,Litchfield,9005,Northwest Hills Planning Region,9160,20100,Northwest Hills,143,Torrington,06790
9005310200,9160310200,3102,Torrington,900576570,916076570,Litchfield,9005,Northwest Hills Planning Region,9160,20100,Northwest Hills,143,Torrington,06790
9005310400,9160310400,3104,Torrington,900576570,916076570,Litchfield,9005,Northwest Hills Planning Region,9160,20100,Northwest Hills,143,Torrington,06790
9005310500,9160310500,3105,Torrington,900576570,916076570,Litchfield,9005,Northwest Hills Planning Region,9160,20100,Northwest Hills,143,Torrington,06790
9001072100,9120072100,721,Bridgeport,900108070,912008070,Fairfield,9001,Greater Bridgeport Planning Region,9120,20701,Bridgeport Town,15,Bridgeport,06604
9009141400,9170141400,1414,New Haven,900952070,917052070,New Haven,9009,South Central Connecticut Planning Region,9170,20501,New Haven Town,93,New Haven,06511
9003487300,9110487300,4873,South Windsor,900371390,911071390,Hartford,9003,Capitol Planning Region,9110,20202,Connecticut River North,132,South Windsor,06074
9007600100,9130600100,6001,Chester,900714300,913014300,Middlesex,9007,Lower Connecticut River Valley Planning Region,9130,20400,Lower Connecticut River Valley,204,Region 4,06412
9007610200,9130610200,6102,Clinton,900715350,913015350,Middlesex,9007,Lower Connecticut River Valley Planning Region,9130,20400,Lower Connecticut River Valley,27,Clinton,06413
9007550100,9130550100,5501,East Hampton,900722490,913022490,Middlesex,9007,Lower Connecticut River Valley Planning Region,9130,20400,Lower Connecticut River Valley,42,East Hampton,06424
9009125100,9140125100,1251,Ansonia,900901220,914001220,New Haven,9009,Naugatuck Valley Planning Region,9140,20603,Naugatuck Valley South,2,Ansonia,06401
9009142200,9170142200,1422,New Haven,900952070,917052070,New Haven,9009,South Central Connecticut Planning Region,9170,20501,New Haven Town,93,New Haven,06511
9009142300,9170142300,1423,New Haven,900952070,917052070,New Haven,9009,South Central Connecticut Planning Region,9170,20501,New Haven Town,93,New Haven,06513
9009142400,9170142400,1424,New Haven,900952070,917052070,New Haven,9009,South Central Connecticut Planning Region,9170,20501,New Haven Town,93,New Haven,06513
9009142500,9170142500,1425,New Haven,900952070,917052070,New Haven,9009,South Central Connecticut Planning Region,9170,20501,New Haven Town,93,New Haven,06513
9009142601,9170142601,1426.01,New Haven,900952070,917052070,New Haven,9009,South Central Connecticut Planning Region,9170,20501,New Haven Town,93,New Haven,06513
9003503700,9110503700,5037,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,20201,Hartford Town,64,Hartford,06112
9003503800,9110503800,5038,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,20201,Hartford Town,64,Hartford,06112
9003503900,9110503900,5039,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,20201,Hartford Town,64,Hartford,06112
9003504000,9110504000,5040,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,20201,Hartford Town,64,Hartford,06112
9003503500,9110503500,5035,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,20201,Hartford Town,64,Hartford,06112
9013890100,9110890100,8901,Stafford,901372090,911072090,Tolland,9013,Capitol Planning Region,9110,20204,Northeastern Planning Region & Stafford Town,134,Stafford,06076
9013538201,9110538201,5382.01,Somers,901369220,911069220,Tolland,9013,Capitol Planning Region,9110,20203,Capitol East,129,Somers,06071
9013533102,9110533102,5331.02,Tolland,901376290,911076290,Tolland,9013,Capitol Planning Region,9110,20203,Capitol East,142,Tolland,06084
9013890204,9110890204,8902.04,Stafford,901372090,911072090,Tolland,9013,Capitol Planning Region,9110,20204,Northeastern Planning Region & Stafford Town,134,Stafford,06076
9013890203,9150890203,8902.03,Union,901377830,915077830,Tolland,9013,Northeastern Connecticut Planning Region,9150,20204,Northeastern Planning Region & Stafford Town,145,Union,06076
9003504200,9110504200,5042,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,20201,Hartford Town,64,Hartford,06105
9003504300,9110504300,5043,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,20201,Hartford Town,64,Hartford,06106
9003504500,9110504500,5045,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,20201,Hartford Town,64,Hartford,06106
9003504100,9110504100,5041,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,20201,Hartford Town,64,Hartford,06106
9003504900,9110504900,5049,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,20201,Hartford Town,64,Hartford,06106
9003400300,9110400300,4003,Berlin,900304300,911004300,Hartford,9003,Capitol Planning Region,9110,20207,"New Britain, Southington, Berlin & Plainville Towns",7,Berlin,06037
9003510100,9110510100,5101,East Hartford,900322630,911022630,Hartford,9003,Capitol Planning Region,9110,20205,"East Hartford, Manchester & Vernon Towns",43,East Hartford,06108
9003405700,9140405700,4057,Bristol,900308490,914008490,Hartford,9003,Naugatuck Valley Planning Region,9140,20602,Naugatuck Valley North,17,Bristol,06010
9013535200,9110535200,5352,Ellington,901325360,911025360,Tolland,9013,Capitol Planning Region,9110,20203,Capitol East,48,Ellington,06029
9013881200,9110881200,8812,Mansfield,901344910,911044910,Tolland,9013,Capitol Planning Region,9110,20203,Capitol East,219,Region 19,06269
9013530600,9110530600,5306,Vernon,901378250,911078250,Tolland,9013,Capitol Planning Region,9110,20205,"East Hartford, Manchester & Vernon Towns",146,Vernon,06066
9013881300,9110881300,8813,Mansfield,901344910,911044910,Tolland,9013,Capitol Planning Region,9110,20203,Capitol East,219,Region 19,06268
9013538100,9110538100,5381,Somers,901369220,911069220,Tolland,9013,Capitol Planning Region,9110,20203,Capitol East,129,Somers,06071
9013860100,9110860100,8601,Columbia,901316400,911016400,Tolland,9013,Capitol Planning Region,9110,20203,Capitol East,30,Columbia,06237
9013538202,9110538202,5382.02,Somers,901369220,911069220,Tolland,9013,Capitol Planning Region,9110,20203,Capitol East,129,Somers,06071
9013840100,9110840100,8401,Willington,901385950,911085950,Tolland,9013,Capitol Planning Region,9110,20203,Capitol East,219,Region 19,06279
9003502800,9110502800,5028,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,20201,Hartford Town,64,Hartford,06106
9003502900,9110502900,5029,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,20201,Hartford Town,64,Hartford,06106
9003502500,9110502500,5025,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,20201,Hartford Town,64,Hartford,06114
9003503000,9110503000,5030,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,20201,Hartford Town,64,Hartford,06106
9003502600,9110502600,5026,Hartford,900337070,911037070,Hartford,9003,Capitol Planning Region,9110,20201,Hartford Town,64,Hartford,06114
9003497300,9110497300,4973,West Hartford,900382590,911082590,Hartford,9003,Capitol Planning Region,9110,20208,Capitol West,155,West Hartford,06117
9003497400,9110497400,4974,West Hartford,900382590,911082590,Hartford,9003,Capitol Planning Region,9110,20208,Capitol West,155,West Hartford,06117
9003497500,9110497500,4975,West Hartford,900382590,911082590,Hartford,9003,Capitol Planning Region,9110,20208,Capitol West,155,West Hartford,06117
9003497600,9110497600,4976,West Hartford,900382590,911082590,Hartford,9003,Capitol Planning Region,9110,20208,Capitol West,155,West Hartford,06107
